player_id,footballer_id,footballer_name,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling
397,400,Arif Kocaman,50,,DC,0,55,60,40,0,0,0,0,50,0,0,0,50,0,0,0,0,60,55,75,40,70,50,75,30,45,25,55,60,40,70,50,55,60,60,60,60,65,60,25,30,50,15,25,30,25,60,25,45,65,70
398,401,Majid Hosseini,60,68.0,DC,0,60,60,40,0,0,0,0,40,0,0,0,40,0,0,0,0,70,70,90,60,75,60,75,25,70,40,65,70,30,70,55,60,70,60,70,45,70,65,35,25,40,20,30,35,30,65,25,30,70,70
399,402,Julian Jeanvier,59,63.0,DC,0,60,65,50,0,0,0,0,60,0,0,0,60,0,0,0,0,70,60,75,60,60,55,75,40,55,35,65,65,55,65,60,55,75,70,75,65,65,70,25,35,60,25,45,50,35,70,35,50,60,65
400,403,Joseph Attamah,55,65.0,"DC, DM",0,55,65,45,0,0,0,0,55,0,0,0,60,0,0,0,0,60,60,60,50,50,55,65,35,35,40,60,65,50,80,65,65,70,60,80,60,75,60,15,35,50,25,30,50,30,65,40,35,60,70
401,404,Dimitris Kolovetsios,55,58.0,DC,0,60,60,40,0,0,0,0,40,0,0,0,40,0,0,0,0,65,65,60,60,60,60,75,30,75,35,70,65,30,65,60,60,65,65,65,45,65,65,20,45,40,20,25,35,30,65,35,30,65,65
402,405,Lionel Carole,58,63.0,DL,0,55,70,50,0,0,0,0,60,0,0,0,50,0,0,0,0,65,60,60,55,60,50,60,35,30,50,60,70,35,65,75,65,65,60,70,65,75,65,35,35,60,40,70,35,30,60,35,60,65,70
403,406,Hasan Ali Kaldırım,55,63.0,"DL, WBL",0,55,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,50,60,55,55,60,60,65,35,50,55,65,75,40,65,55,60,55,55,85,45,75,60,40,40,60,50,60,30,25,50,40,65,65,65
404,407,Gökhan Sazdağı,50,55.0,"ML, AML",0,50,55,50,0,0,0,0,70,0,0,0,60,0,0,0,0,40,50,45,50,40,50,55,70,35,60,35,40,65,35,75,75,40,25,60,60,35,50,65,50,70,35,55,70,60,20,60,30,15,30
405,408,Anthony Uzodimma,50,60.0,DR,0,50,60,45,0,0,0,0,45,0,0,0,60,0,0,0,0,50,50,45,55,50,65,60,35,15,50,55,55,60,55,70,65,55,35,65,60,55,55,20,35,40,25,45,65,40,45,35,30,55,60
406,409,Kartal Kayra Yılmaz,58,68.0,"DM, MC",0,60,60,55,0,0,0,0,65,0,0,0,70,0,0,0,0,65,65,55,65,65,65,75,60,30,50,65,75,70,65,65,65,60,45,75,55,55,50,65,55,70,75,70,60,35,30,45,25,45,45
407,410,Baran Gezek,30,,MC,0,35,45,35,0,0,0,0,65,0,0,0,70,0,0,0,0,35,30,35,25,40,10,40,25,15,15,35,40,50,60,70,70,35,15,25,70,35,25,30,5,70,10,25,40,40,30,20,5,40,40
408,411,Yaw Ackah,50,58.0,"DM, MC",0,60,60,40,0,0,0,0,50,0,0,0,60,0,0,0,0,80,65,75,60,75,50,70,40,40,45,65,75,45,80,60,60,70,30,80,40,70,50,15,45,55,25,25,50,20,30,40,20,60,70
409,412,Mehdi Bourabia,63,67.0,"DM, MC",0,65,65,55,0,0,0,0,65,0,0,0,65,0,0,0,0,80,60,75,70,60,60,70,70,55,70,60,65,65,65,60,60,65,50,70,65,65,65,70,55,70,55,55,60,45,40,60,35,55,55
410,413,Ali Karimi,55,63.0,"DM, MC",0,60,55,50,0,0,0,0,65,0,0,0,75,0,0,0,0,80,65,50,65,60,65,55,50,45,50,60,60,60,70,45,45,50,65,55,60,55,65,55,35,60,40,45,50,35,60,65,30,50,65
411,414,Miguel Cardoso,60,63.0,"AML, AMC",0,50,60,50,0,0,0,0,65,0,0,0,50,0,0,0,0,40,70,45,60,45,60,40,65,35,70,30,40,60,40,75,75,50,40,70,70,55,40,50,55,70,45,50,70,60,55,40,20,25,30
412,415,Eray Özbek,28,,"AMR, AML, AMC",0,35,45,40,0,0,0,0,50,0,0,0,50,0,0,0,0,35,35,30,40,30,35,20,55,20,45,20,40,50,45,60,50,40,35,40,50,40,30,50,50,55,40,45,50,35,20,50,10,15,25
413,416,Carlos Mané,60,68.0,"AMR, AML",0,55,60,55,0,0,0,0,65,0,0,0,60,0,0,0,0,70,50,40,60,50,60,65,75,35,65,40,55,70,65,70,70,65,45,60,70,50,40,55,65,65,60,60,65,55,45,55,25,25,40
414,417,Ramazan Civelek,53,58.0,AMR,0,50,60,45,0,0,0,0,60,0,0,0,55,0,0,0,0,55,35,50,50,50,45,60,65,15,50,35,65,50,80,75,90,50,30,65,50,60,40,30,30,60,45,50,60,55,20,45,30,25,35
415,418,Nurettin Korkmaz,38,,AML,0,45,50,40,0,0,0,0,55,0,0,0,50,0,0,0,0,50,40,45,45,45,30,60,45,15,50,50,55,50,60,65,55,50,40,55,60,50,40,40,30,55,35,50,55,40,35,35,35,35,40
416,419,Aylton Boa Morte,60,63.0,AMR,0,55,65,50,0,0,0,0,60,0,0,0,55,0,0,0,0,45,50,60,60,55,50,75,60,35,55,55,60,55,75,70,60,60,55,75,70,65,60,50,45,60,45,55,60,55,40,50,35,35,45
417,420,Duckens Nazon,60,60.0,ST,0,60,65,50,0,0,0,0,55,0,0,0,60,0,0,0,0,70,60,60,55,65,50,65,60,60,65,40,55,45,60,75,60,70,55,55,70,65,70,35,65,60,25,40,55,70,55,55,40,30,35
418,421,Stéphane Bahoken,55,69.0,ST,0,55,60,50,0,0,0,0,65,0,0,0,50,0,0,0,0,45,65,60,65,55,65,65,55,45,60,50,55,50,60,55,60,70,55,60,45,60,80,35,65,70,20,40,60,60,70,40,25,30,35
419,422,Talha Sarıarslan,25,,ST,0,30,50,40,0,0,0,0,60,0,0,0,60,0,0,0,0,40,25,30,30,15,5,10,50,20,40,30,25,30,35,45,65,30,30,80,50,55,30,25,30,50,25,30,60,65,65,30,20,15,25
420,423,Erce Kardeşler,58,65.0,GK,60,55,55,20,50,60,75,40,45,60,60,60,50,45,75,65,65,45,60,65,60,60,60,65,25,55,15,60,65,50,50,50,65,60,60,70,45,55,50,5,10,45,0,0,0,0,0,0,0,0,0
421,424,Visar Bekaj,45,58.0,GK,45,50,60,20,45,60,45,30,50,55,60,45,45,35,45,35,50,40,60,55,55,65,50,65,25,20,20,60,50,50,60,55,60,60,70,70,45,60,55,15,5,40,0,0,0,0,0,0,0,0,0
422,426,Demir Sarıcalı,20,40.0,GK,35,25,50,15,50,40,15,30,5,45,40,40,40,45,60,60,10,40,20,70,20,25,10,45,5,5,10,40,20,15,15,55,65,25,70,75,60,15,25,30,10,5,0,0,0,0,0,0,0,0,0
423,427,Guy-Marcelin Kilama,55,63.0,DC,0,50,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,55,55,55,60,60,60,50,30,30,35,60,55,65,60,55,35,60,75,55,65,60,65,40,35,60,20,50,55,35,65,35,35,70,65
424,428,Francisco Calvo,63,68.0,DC,0,65,65,50,0,0,0,0,45,0,0,0,60,0,0,0,0,80,65,75,65,70,55,60,50,70,65,65,65,55,65,65,60,60,55,80,60,75,65,45,40,60,40,40,45,45,75,35,40,65,60
425,429,Cengiz Demir,43,55.0,DC,0,50,60,40,0,0,0,0,50,0,0,0,50,0,0,0,0,55,50,60,45,55,50,60,40,50,40,50,55,45,55,55,55,55,60,55,60,60,70,20,25,50,15,40,40,20,50,25,30,55,60
426,430,Recep Burak Yılmaz,50,60.0,DC,0,55,55,45,0,0,0,0,55,0,0,0,60,0,0,0,0,50,55,55,65,55,60,65,50,35,55,60,70,50,55,45,50,60,60,50,55,55,65,35,45,60,25,30,45,25,55,35,40,65,60
427,431,Cemali Sertel,53,65.0,"DL, DC",0,55,60,45,0,0,0,0,45,0,0,0,60,0,0,0,0,70,55,65,55,65,60,70,35,40,40,55,60,40,70,55,60,60,60,65,60,70,65,20,25,60,40,35,45,25,55,35,45,60,65
428,432,Oğuzhan Matur,48,55.0,DL,0,50,60,45,0,0,0,0,55,0,0,0,45,0,0,0,0,45,50,45,50,55,45,65,50,25,50,45,75,40,75,75,70,50,30,80,60,65,45,40,30,55,40,55,50,30,40,35,55,40,50
429,433,Kamil Ahmet Çörekçi,58,63.0,DR,0,60,55,50,0,0,0,0,65,0,0,0,60,0,0,0,0,60,60,50,60,60,65,70,35,70,50,65,60,60,70,65,65,50,35,50,65,75,50,40,40,60,40,50,45,25,40,30,60,60,70
430,434,Kerim Alıcı,48,63.0,DR,0,55,60,45,0,0,0,0,45,0,0,0,55,0,0,0,0,70,55,65,45,40,50,60,45,35,50,55,75,50,80,55,65,55,50,65,65,65,50,35,40,45,35,50,45,35,50,50,45,55,60
431,435,Chandrel Massanga,48,58.0,"DM, MC",0,55,55,45,0,0,0,0,65,0,0,0,65,0,0,0,0,50,40,55,60,65,60,40,40,25,60,45,80,60,70,60,60,65,40,55,45,50,55,30,30,60,30,40,55,45,40,70,30,40,40
432,436,Lamine Diack,53,63.0,DM,0,60,60,50,0,0,0,0,65,0,0,0,55,0,0,0,0,70,60,65,45,50,50,75,40,35,60,60,70,60,80,60,65,55,60,70,50,60,55,30,45,60,35,45,55,45,65,35,45,60,65
433,437,Selimcan Temel,40,53.0,MC,0,50,50,40,0,0,0,0,55,0,0,0,60,0,0,0,0,35,50,40,50,50,40,55,45,30,45,45,60,60,60,50,55,50,30,60,40,55,40,30,30,55,45,40,50,35,20,35,15,40,50
434,438,Görkem Sağlam,53,60.0,"MC, AMC",0,55,55,50,0,0,0,0,60,0,0,0,60,0,0,0,0,60,55,50,60,45,50,60,70,45,50,45,60,70,60,60,65,50,45,65,50,60,50,60,60,65,60,60,55,40,30,55,25,40,35
435,439,Abdulkadir Parmak,55,65.0,"DM, MC",0,60,50,55,0,0,0,0,65,0,0,0,60,0,0,0,0,70,55,50,60,65,55,35,50,65,60,55,65,60,70,60,65,55,40,35,50,55,45,55,40,70,50,55,50,55,50,65,15,50,55
436,440,Ali Yıldız,30,,MC,0,40,55,35,0,0,0,0,75,0,0,0,70,0,0,0,0,65,45,40,25,20,5,75,25,25,45,35,40,45,60,70,70,40,65,70,65,35,25,35,15,65,35,35,15,40,35,25,5,30,35
437,441,Rui Pedro,57,57.0,ST,0,45,60,55,0,0,0,0,70,0,0,0,60,0,0,0,0,55,35,40,65,35,45,35,75,25,55,25,35,55,40,65,70,65,60,50,65,55,55,55,75,75,40,50,70,65,55,60,15,20,25
438,442,Baran Sarka,43,58.0,"MC, AMC",0,50,50,45,0,0,0,0,60,0,0,0,60,0,0,0,0,55,50,45,55,35,45,60,65,30,55,30,55,60,50,60,55,55,45,50,50,55,45,40,45,65,35,30,55,50,40,55,10,25,35
439,443,Joelson Fernandes,55,,"AMR, AML",0,55,55,45,0,0,0,0,60,0,0,0,60,0,0,0,0,55,60,50,50,55,55,55,75,30,65,30,55,60,60,70,70,45,30,60,70,50,40,25,60,65,55,65,70,50,25,45,25,25,25
440,444,Rigoberto Rivas,60,66.0,"AML, ST",0,50,60,40,0,0,0,0,75,0,0,0,60,0,0,0,0,60,50,55,50,45,35,70,75,25,65,20,35,55,60,85,75,50,35,70,85,60,30,25,30,75,20,55,75,45,25,40,15,10,10
441,445,Bilal Boutobba,58,61.0,AMR,0,50,55,50,0,0,0,0,70,0,0,0,60,0,0,0,0,40,55,30,50,40,60,45,80,35,50,35,50,60,50,65,70,60,30,40,70,60,35,60,50,75,50,60,75,60,30,50,25,25,30
442,446,Funsho Bamgboye,58,63.0,AML,0,55,60,45,0,0,0,0,60,0,0,0,60,0,0,0,0,45,55,65,45,55,40,70,60,25,60,55,60,65,65,75,75,40,45,75,80,50,40,45,45,60,45,60,60,35,45,55,10,35,40
443,447,Vincent Aboubakar,65,75.0,ST,0,55,60,55,0,0,0,0,75,0,0,0,65,0,0,0,0,50,70,50,75,50,70,50,90,35,75,25,50,65,40,60,65,70,50,70,50,50,70,40,80,80,30,35,75,80,65,60,30,25,20
444,448,Carlos Strandberg,58,68.0,"AMR, ST",0,55,65,45,0,0,0,0,60,0,0,0,45,0,0,0,0,80,55,60,65,50,55,55,60,40,65,45,60,45,60,65,50,75,70,50,70,70,80,30,55,60,25,40,55,70,60,55,50,25,25
445,449,Jonathan Okoronkwo,52,,"AMR, ST",0,50,60,45,0,0,0,0,50,0,0,0,50,0,0,0,0,55,45,60,60,50,50,80,50,30,60,25,45,50,55,75,70,50,45,65,75,60,40,35,65,55,30,35,55,60,40,35,20,30,40
446,450,Sokratis Dioudis,55,60.0,GK,50,50,60,30,55,55,55,30,40,65,60,60,35,50,70,45,50,60,55,70,65,50,60,70,5,65,10,60,60,45,55,55,60,45,70,70,60,55,50,35,15,40,0,0,0,0,0,0,0,0,0
447,451,Mustafa Bozan,38,48.0,GK,40,35,55,15,55,40,20,25,35,65,60,30,25,35,65,35,25,40,55,55,35,60,35,55,10,55,10,20,35,30,25,55,75,35,70,70,45,10,60,25,10,15,0,0,0,0,0,0,0,0,0
448,452,Halil Bağcı,32,40.0,GK,35,40,45,30,25,30,45,40,5,45,25,55,40,35,65,30,20,45,45,60,25,50,70,85,10,20,5,50,35,30,30,50,60,15,65,40,55,45,40,45,15,30,0,0,0,0,0,0,0,0,0
449,453,Bruno Viana,60,68.0,DC,0,55,65,45,0,0,0,0,55,0,0,0,65,0,0,0,0,60,60,70,60,55,65,55,25,55,35,65,70,55,70,60,60,70,60,65,65,65,70,30,35,60,30,40,40,35,65,35,35,65,60
450,454,Arda Kızıldağ,48,63.0,DC,0,55,55,40,0,0,0,0,35,0,0,0,40,0,0,0,0,65,60,70,60,40,55,60,40,50,40,65,50,40,50,50,50,60,65,60,40,60,65,10,25,40,35,25,40,30,50,25,30,65,75
451,455,Ertuğrul Ersoy,53,60.0,DC,0,55,65,40,0,0,0,0,45,0,0,0,50,0,0,0,0,80,60,85,50,65,55,50,25,60,35,60,60,30,65,55,60,70,70,75,50,70,65,10,25,50,10,25,45,25,70,30,15,65,70
452,456,Enric Saborit,61,66.0,"DL, DC",0,65,55,55,0,0,0,0,55,0,0,0,65,0,0,0,0,65,65,75,60,60,65,65,60,55,60,60,70,75,70,55,55,60,60,35,60,65,60,35,65,60,45,60,60,45,55,55,35,40,65
453,457,Godfrey Stephen,50,58.0,WBL,0,55,60,55,0,0,0,0,60,0,0,0,60,0,0,0,0,40,60,60,60,55,50,65,65,40,60,40,35,60,50,60,65,65,60,65,60,60,55,60,65,55,45,55,70,40,50,60,65,50,55
454,458,Emre Taşdemir,53,63.0,"DL, WBL",0,50,55,45,0,0,0,0,65,0,0,0,55,0,0,0,0,40,60,35,60,60,55,50,40,35,50,55,65,60,65,75,75,40,40,50,70,55,45,25,25,55,60,65,55,30,30,45,35,40,50
455,459,Salem M'Bakata,55,58.0,"DR, WBR",0,55,60,55,0,0,0,0,60,0,0,0,60,0,0,0,0,60,45,65,50,50,50,65,55,30,60,40,50,55,65,70,65,50,40,75,70,70,50,50,50,60,50,65,55,50,30,55,55,50,55
456,460,Ömürcan Artan,48,58.0,DR,0,55,60,40,0,0,0,0,45,0,0,0,45,0,0,0,0,60,50,70,50,60,50,80,40,30,45,60,65,50,65,60,60,65,45,65,60,60,55,25,40,50,35,50,30,25,45,35,45,60,55
457,461,Ogün Özçiçek,50,58.0,"DM, MC",0,55,50,50,0,0,0,0,55,0,0,0,60,0,0,0,0,65,60,60,50,55,55,90,25,45,35,45,55,55,60,65,60,50,20,60,45,60,55,45,20,60,45,45,45,40,45,55,30,55,75
458,462,Cyril Mandouki,55,58.0,MC,0,60,65,50,0,0,0,0,55,0,0,0,65,0,0,0,0,70,60,70,55,65,60,70,40,65,50,60,70,50,75,60,65,70,55,75,65,75,70,55,30,55,50,35,50,35,55,35,25,65,60
459,463,Bahadır Gölgeli,23,,DM,0,40,45,30,0,0,0,0,40,0,0,0,65,0,0,0,0,45,45,50,40,40,45,60,25,15,25,40,45,40,50,60,55,30,45,55,45,25,55,25,10,40,20,15,25,20,40,35,10,45,40
460,464,Kacper Kozłowski,54,,"MC, AMC",0,55,55,50,0,0,0,0,65,0,0,0,70,0,0,0,0,35,60,70,65,60,60,80,50,60,60,15,45,65,60,55,65,60,55,35,55,55,55,50,50,65,35,45,55,50,40,65,20,35,45
461,465,Furkan Soyalp,55,60.0,"MC, AMC",0,50,60,50,0,0,0,0,65,0,0,0,65,0,0,0,0,25,60,40,70,50,55,55,75,25,65,25,40,65,65,65,70,50,50,55,55,50,65,50,40,70,50,55,60,60,45,65,20,25,40
462,466,Quentin Daubin,54,58.0,"DM, MC",0,60,60,50,0,0,0,0,55,0,0,0,65,0,0,0,0,65,55,70,65,60,55,75,35,40,55,60,60,55,75,55,55,70,50,65,60,70,65,40,35,55,35,40,50,40,60,55,25,60,65
463,467,Badou Ndiaye,65,70.0,"DM, MC",0,70,65,55,0,0,0,0,65,0,0,0,65,0,0,0,0,70,65,85,65,65,65,70,65,60,70,50,75,60,80,70,65,75,50,70,60,75,70,40,60,65,35,50,70,55,50,65,40,55,60
464,468,Alexandru Maxim,65,72.0,AMC,0,55,55,60,0,0,0,0,75,0,0,0,70,0,0,0,0,40,60,35,75,50,65,60,75,25,65,30,60,80,50,65,70,40,40,70,50,50,55,70,80,80,80,70,70,70,25,80,20,25,30
465,469,Christopher Lungoyi,58,62.0,"AML, ST",0,55,60,50,0,0,0,0,65,0,0,0,60,0,0,0,0,50,55,60,55,55,45,65,70,40,55,50,50,50,65,75,70,25,50,70,70,60,60,45,60,70,50,50,70,50,55,45,25,25,25
466,470,Mirza Cihan,40,,AML,0,45,55,40,0,0,0,0,45,0,0,0,40,0,0,0,0,65,35,25,35,40,30,25,45,75,55,45,50,40,50,55,40,60,45,40,65,60,60,45,25,50,30,35,65,45,30,45,45,45,45
467,471,Mehmet Kuzucu,23,,AML,0,35,40,25,0,0,0,0,40,0,0,0,35,0,0,0,0,40,45,30,25,25,25,35,40,55,50,15,35,35,35,55,45,30,35,45,55,35,25,20,20,45,30,35,40,30,20,25,20,15,5
468,472,Deian Sorescu,56,58.0,WBR,0,60,65,50,0,0,0,0,55,0,0,0,55,0,0,0,0,75,55,75,45,55,45,70,55,60,65,30,65,55,75,70,65,60,40,85,70,70,60,50,60,55,50,55,55,55,45,55,40,40,50
469,473,Mustafa Eskihellaç,53,58.0,"AMR, AML",0,60,55,45,0,0,0,0,60,0,0,0,40,0,0,0,0,70,55,65,60,55,60,85,65,20,60,45,60,55,65,70,65,40,45,55,60,60,50,30,35,65,50,55,70,50,20,35,25,45,40
470,474,Eren Erdoğan,45,58.0,"AMR, AML",0,50,55,45,0,0,0,0,60,0,0,0,45,0,0,0,0,45,50,35,40,65,45,60,60,25,60,35,65,45,65,65,65,35,35,70,65,55,40,45,40,65,55,50,65,45,30,40,25,30,35
471,475,David Okereke,62,68.0,ST,0,60,65,50,0,0,0,0,60,0,0,0,60,0,0,0,0,65,65,60,55,50,55,70,70,40,70,40,60,55,60,70,75,70,55,65,70,70,60,40,65,65,25,45,65,65,55,65,30,25,30
472,476,Kenan Kodro,59,68.0,ST,0,55,60,50,0,0,0,0,65,0,0,0,65,0,0,0,0,50,60,55,55,55,60,60,60,45,70,25,65,65,60,55,65,50,75,70,60,60,55,50,60,60,30,45,55,75,65,50,30,25,35
473,477,Halil Dervişoğlu,58,68.0,"AMC, ST",0,50,60,50,0,0,0,0,70,0,0,0,55,0,0,0,0,45,60,35,65,35,50,40,85,35,60,30,55,65,40,60,65,65,50,65,60,55,55,40,55,75,40,40,70,55,50,50,25,25,30
474,478,İlker Karakaş,43,53.0,ST,0,50,55,40,0,0,0,0,50,0,0,0,45,0,0,0,0,60,60,55,60,65,50,60,30,25,60,40,60,40,60,50,55,50,45,50,55,60,55,45,45,55,35,40,45,55,45,55,25,10,25
475,479,Diogo Sousa,55,64.0,GK,55,50,55,30,90,60,60,35,30,60,40,55,60,60,60,60,65,35,55,80,75,35,60,65,5,55,10,60,60,55,55,70,50,40,90,35,60,30,75,35,30,25,0,0,0,0,0,0,0,0,0
476,480,Gökhan Akkan,60,65.0,GK,60,55,55,20,60,60,60,30,50,55,60,70,50,70,75,65,50,40,60,70,60,70,65,70,25,50,30,60,60,40,55,45,80,55,60,70,20,55,55,5,15,40,0,0,0,0,0,0,0,0,0
477,481,Rüzgar Adıyaman,35,,GK,55,40,45,30,40,40,35,30,55,60,60,65,60,50,70,60,60,30,50,30,45,50,30,80,30,10,25,50,55,55,50,55,60,45,50,50,50,35,20,25,5,55,0,0,0,0,0,0,0,0,0
478,482,Kerem Ersunar,43,,GK,55,45,55,30,55,55,40,50,45,60,60,60,50,40,65,60,45,50,55,50,45,45,40,75,30,30,30,50,55,45,55,50,60,55,60,50,55,50,40,30,10,45,0,0,0,0,0,0,0,0,0
479,483,Christophe Hérelle,62,65.0,DC,0,60,70,45,0,0,0,0,55,0,0,0,60,0,0,0,0,75,65,65,65,60,60,70,25,55,50,65,65,50,60,60,65,70,70,75,60,70,70,25,30,60,25,50,40,30,70,50,25,70,70
480,484,Arlind Ajeti,59,62.0,DC,0,55,65,45,0,0,0,0,50,0,0,0,45,0,0,0,0,70,60,70,70,55,60,75,20,60,40,65,55,30,55,50,55,75,70,65,55,65,80,25,40,45,25,30,35,35,70,35,50,70,70
481,485,Ali Aytemur,50,55.0,DC,0,55,60,40,0,0,0,0,60,0,0,0,50,0,0,0,0,60,60,50,65,55,50,65,35,30,45,55,65,55,50,65,65,60,50,60,65,65,60,40,25,55,15,35,35,20,55,35,20,60,60
482,486,Süleyman Özdamar,53,60.0,DC,0,55,65,35,0,0,0,0,45,0,0,0,45,0,0,0,0,70,65,80,50,65,55,75,35,45,30,60,60,25,60,65,65,65,55,70,55,55,70,15,40,45,15,15,30,20,55,15,35,70,60
483,487,Ondrej Celustka,55,61.0,"DR, DC",0,55,60,50,0,0,0,0,45,0,0,0,50,0,0,0,0,60,60,75,70,60,60,60,25,40,40,65,80,35,70,50,45,60,60,75,50,60,65,25,30,40,45,45,40,25,75,40,70,70,70
484,488,Murat Sipahioğlu,38,,DC,0,50,50,45,0,0,0,0,55,0,0,0,60,0,0,0,0,55,55,60,55,50,45,60,30,30,35,55,65,55,50,35,30,55,65,55,50,45,55,25,30,45,20,35,40,30,50,35,55,60,60
485,489,Cenk Şen,53,60.0,DL,0,50,55,50,0,0,0,0,55,0,0,0,60,0,0,0,0,50,55,45,50,45,50,50,65,30,60,50,60,55,65,75,75,50,40,50,60,50,40,40,50,65,60,60,65,50,30,35,20,45,45
486,490,Üzeyir Ergün,55,58.0,DR,0,55,65,45,0,0,0,0,50,0,0,0,50,0,0,0,0,70,50,65,50,60,55,80,40,35,60,50,70,50,65,75,60,65,40,70,70,70,65,35,50,50,40,60,55,30,40,20,50,55,55
487,491,Musah Mohammed,53,63.0,DM,0,50,70,40,0,0,0,0,50,0,0,0,50,0,0,0,0,55,60,65,50,45,50,60,40,30,40,60,65,40,70,55,60,65,75,80,65,70,70,30,25,50,15,20,40,30,65,35,35,60,65
488,492,Yusuf Sertkaya,38,,DM,0,50,55,40,0,0,0,0,55,0,0,0,60,0,0,0,0,70,55,55,50,45,30,70,25,35,40,60,60,45,60,45,50,60,60,60,55,60,50,35,25,50,15,20,35,35,60,40,30,55,65
489,493,Ahmet Aslan,45,,"DM, MC",0,55,55,45,0,0,0,0,60,0,0,0,60,0,0,0,0,70,50,60,40,50,40,70,35,65,45,65,65,50,65,55,60,65,40,60,45,65,50,25,30,65,20,30,45,35,40,35,40,60,60
490,494,Gabriel Obekpa,48,50.0,DM,0,50,60,55,0,0,0,0,60,0,0,0,85,0,0,0,0,60,60,30,65,50,10,75,25,50,45,65,60,65,60,65,60,65,55,65,60,60,65,45,35,50,55,55,50,60,65,45,30,80,80
491,495,Erkan Değişmez,48,53.0,DM,0,65,55,35,0,0,0,0,40,0,0,0,45,0,0,0,0,85,65,90,50,80,60,85,25,65,35,55,65,45,75,45,55,65,50,60,55,60,65,20,20,40,15,10,25,20,50,40,20,65,65
492,496,Taylan Antalyalı,60,65.0,"DM, MC",0,60,60,50,0,0,0,0,65,0,0,0,60,0,0,0,0,60,65,60,60,65,60,70,60,40,60,50,75,70,70,60,60,65,45,70,55,75,55,50,60,70,55,55,60,50,40,50,25,45,45
493,497,Samet Yalçın,55,60.0,MC,0,60,55,50,0,0,0,0,65,0,0,0,65,0,0,0,0,60,65,40,65,65,65,60,55,40,65,45,75,65,60,65,70,60,30,60,55,60,40,50,50,65,50,55,60,55,30,50,25,30,40
494,498,Mustafa Erdilman,43,,"DM, MC",0,50,50,45,0,0,0,0,60,0,0,0,60,0,0,0,0,35,60,45,50,45,55,55,55,40,45,45,60,60,60,55,55,45,35,60,60,50,45,45,55,55,55,45,45,45,45,55,20,30,30
495,499,Enes Öğrüce,30,,MC,0,45,45,40,0,0,0,0,60,0,0,0,50,0,0,0,0,30,40,35,45,35,35,80,60,30,45,20,60,55,45,50,60,35,45,65,40,40,35,40,35,60,40,45,50,35,30,50,10,15,20
496,500,Tunahan Akpınar,45,,"MC, AMC",0,50,55,50,0,0,0,0,60,0,0,0,60,0,0,0,0,40,60,30,55,35,45,75,65,40,60,25,55,60,45,60,70,55,35,55,55,55,40,60,55,65,55,55,60,55,30,55,5,25,30
497,501,Fredy,58,63.0,MC,0,60,55,55,0,0,0,0,65,0,0,0,65,0,0,0,0,70,60,55,60,50,65,60,65,55,65,45,65,55,65,65,65,60,25,70,55,60,50,55,70,65,65,60,75,50,40,60,30,45,50
498,502,Zdravko Dimitrov,50,59.0,AML,0,45,60,45,0,0,0,0,55,0,0,0,45,0,0,0,0,55,50,40,40,45,30,65,65,30,55,30,50,45,60,70,55,55,50,65,75,60,45,60,50,55,60,55,65,35,40,55,25,25,30
499,503,Osman Haqi,48,,AMR,0,45,55,35,0,0,0,0,40,0,0,0,35,0,0,0,0,25,55,25,30,50,30,60,70,30,55,40,50,40,60,75,60,45,40,45,75,50,50,30,30,50,40,40,55,35,35,30,20,25,30
500,504,Ege Bilsel,45,,ST,0,55,50,45,0,0,0,0,50,0,0,0,45,0,0,0,0,60,70,60,45,40,45,60,60,30,65,30,60,45,70,65,65,50,35,25,60,60,45,50,35,55,50,40,65,55,40,45,40,25,30
501,505,Pedro Brazão,53,,"AMR, AML, AMC",0,50,55,50,0,0,0,0,70,0,0,0,60,0,0,0,0,50,50,40,65,55,50,55,80,25,55,35,55,60,50,65,75,60,30,65,65,60,35,60,45,80,60,60,70,40,35,40,20,25,25
502,506,Kenan Özer,58,63.0,"MR, AMR",0,65,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,60,65,70,65,65,60,75,65,70,70,50,65,50,60,70,65,70,40,70,60,45,50,35,60,60,50,65,70,65,50,45,10,15,25
503,507,Taulant Seferi,55,58.0,"AML, ST",0,55,60,45,0,0,0,0,65,0,0,0,55,0,0,0,0,65,60,65,50,45,60,65,40,35,65,35,70,35,70,60,50,70,55,45,65,70,60,25,60,65,35,40,55,55,55,45,30,30,30
504,508,Gökdeniz Bayrakdar,55,65.0,"AMR, ST",0,60,65,45,0,0,0,0,50,0,0,0,45,0,0,0,0,75,60,70,55,65,45,70,55,20,65,35,60,50,90,70,55,60,55,70,65,70,65,25,45,50,30,40,50,60,60,60,35,30,40
